Date,Time,Symbol,Side,Quantity,Price,Commission
2023-06-12,15:00:00,NN,S,908,2.8500,0
2023-06-13,09:40:00,BMEA,B,63,40.4000,0
2023-06-13,12:19:00,BMEA,S,63,39.8000,0
2023-06-13,09:21:00,MXL,B,84,30.5600,0
2023-06-13,15:00:00,MXL,S,84,30.6700,0
2023-06-13,09:29:00,GPRE,B,78,32.9600,0
2023-06-13,15:00:00,GPRE,S,78,32.5100,0
2023-06-13,10:09:00,RPAY,B,342,7.5050,0
2023-06-13,15:00:00,RPAY,S,342,7.5300,0
2023-06-13,11:23:00,NN,B,884,2.9900,0
2023-06-13,15:00:00,NN,S,884,3.0400,0
2023-06-13,13:21:00,NKTX,S,531,4.7550,0
2023-06-13,15:00:00,NKTX,B,531,4.7400,0
2023-06-13,14:39:00,BMI,S,16,151.3350,0
2023-06-13,15:00:00,BMI,B,16,151.9050,0
2023-06-14,10:24:00,MXL,B,83,30.7000,0
2023-06-14,12:29:00,MXL,S,83,30.4500,0
2023-06-14,09:35:00,CAR,S,12,199.3350,0
2023-06-14,13:52:00,CAR,B,12,201.4300,0
2023-06-14,14:24:00,MYSE,B,1709,0.5684,0
2023-06-14,14:45:00,MYSE,S,854,0.5911,0
2023-06-14,14:45:00,MYSE,S,855,0.6544,0
2023-06-14,09:10:00,BMEA,S,64,39.5900,0
2023-06-14,15:00:00,BMEA,B,64,38.9200,0
2023-06-14,09:50:00,GPRE,B,78,32.9000,0
2023-06-14,15:00:00,GPRE,S,78,33.0800,0
2023-06-14,10:00:00,RPAY,S,343,7.4650,0
2023-06-14,15:00:00,RPAY,B,343,7.4100,0
2023-06-14,10:39:00,SPIR,S,3819,0.6700,0
2023-06-14,15:00:00,SPIR,B,3819,0.6750,0
2023-06-14,13:23:00,GRPN,S,573,4.4500,0
2023-06-14,15:00:00,GRPN,B,573,4.5400,0
2023-06-14,13:32:00,BMI,S,17,149.9900,0
2023-06-14,15:00:00,BMI,B,17,150.2500,0
2023-06-15,10:23:00,NEXA,B,478,5.4400,0
2023-06-15,11:49:00,NEXA,S,478,5.3400,0
2023-06-15,12:00:00,SPIR,S,3882,0.6374,0
2023-06-15,12:56:00,SPIR,B,3882,0.6679,0
2023-06-15,10:18:00,RPAY,B,350,7.4100,0
2023-06-15,14:22:00,RPAY,S,175,7.7064,0
2023-06-15,14:22:00,RPAY,S,175,7.6409,0
2023-06-15,09:36:00,CAR,B,12,203.8000,0
2023-06-15,15:00:00,CAR,S,12,206.0200,0
2023-06-15,09:38:00,GRPN,B,557,4.6550,0
2023-06-15,15:00:00,GRPN,S,557,4.7300,0
2023-06-15,09:50:00,MXL,B,85,30.0600,0
2023-06-15,15:00:00,MXL,S,85,30.3800,0
2023-06-15,10:15:00,VOR,S,494,5.0500,0
2023-06-15,15:00:00,VOR,B,494,4.8700,0
2023-06-15,10:33:00,PARR,B,108,23.7300,0
2023-06-15,15:00:00,PARR,S,108,24.2950,0
2023-06-15,10:35:00,IMAX,S,142,17.9600,0
2023-06-15,15:00:00,IMAX,B,142,17.8950,0
2023-06-15,13:31:00,EVTL,S,1427,1.7900,0
2023-06-15,15:00:00,EVTL,B,1427,1.7900,0
2023-06-15,14:08:00,NKTX,B,476,4.9750,0
2023-06-15,15:00:00,NKTX,S,476,4.9400,0
2023-06-16,08:52:00,PARR,B,106,24.4150,0
2023-06-16,08:58:00,PARR,S,106,24.3050,0
2023-06-16,09:41:00,GRPN,B,539,4.8350,0
2023-06-16,12:12:00,GRPN,S,269,5.0284,0
2023-06-16,12:12:00,GRPN,S,270,5.0366,0
2023-06-16,08:55:00,BMEA,S,72,35.4200,0
2023-06-16,15:00:00,BMEA,B,72,34.9100,0
2023-06-16,09:28:00,GPRE,S,78,32.8550,0
2023-06-16,15:00:00,GPRE,B,78,32.2000,0
2023-06-16,09:44:00,RPAY,S,349,7.4000,0
2023-06-16,15:00:00,RPAY,B,349,7.4500,0
2023-06-16,14:14:00,IMAX,S,145,17.8800,0
2023-06-16,15:00:00,IMAX,B,145,17.9700,0
2023-06-16,14:31:00,SPIR,B,3884,0.6747,0
2023-06-16,15:00:00,SPIR,S,3884,0.6864,0
2023-06-16,14:52:00,NEXA,S,530,4.7850,0
2023-06-16,15:00:00,NEXA,B,530,4.8200,0
2023-06-20,09:28:00,MXL,S,85,30.3650,0
2023-06-20,10:05:00,MXL,B,85,30.6000,0
2023-06-20,09:51:00,RPAY,S,354,7.3350,0
2023-06-20,10:41:00,RPAY,B,354,7.4700,0
2023-06-20,08:54:00,BMEA,B,73,35.4900,0
2023-06-20,14:01:00,BMEA,S,36,36.9096,0
2023-06-20,14:01:00,BMEA,S,37,36.6951,0
2023-06-20,14:30:00,CAR,B,11,224.1200,0
2023-06-20,14:51:00,CAR,S,11,223.8800,0
