Date,Time,Symbol,Side,Quantity,Price,Commission
2026-01-30,09:04:00,SLV,S,27,88.6000,0
2026-01-30,08:46:00,UWMC,S,495,5.0500,0
2026-01-30,09:30:00,UWMC,B,247,4.8480,0
2026-01-30,09:30:00,UWMC,B,248,4.9034,0
2026-01-30,08:46:00,PSLV,B,78,31.7300,0
2026-01-30,10:23:00,PSLV,S,78,30.1900,0
2026-01-30,08:48:00,TSLG,S,308,8.1000,0
2026-01-30,09:07:00,TSLG,B,308,8.3100,0
2026-01-30,08:49:00,DKNG,S,86,28.8150,0
2026-01-30,12:54:00,DKNG,B,43,27.6624,0
2026-01-30,12:54:00,DKNG,B,43,27.8182,0
2026-01-30,08:51:00,JDST,S,1388,1.7900,0
2026-01-30,10:23:00,JDST,B,1388,1.9000,0
2026-01-30,08:51:00,AG,B,106,23.4200,0
2026-01-30,10:33:00,AG,S,106,22.3250,0
2026-01-30,08:55:00,IAU,S,26,95.0300,0
2026-01-30,12:00:00,IAU,B,13,91.2288,0
2026-01-30,12:00:00,IAU,B,13,91.3503,0
2026-01-30,09:16:00,TSLG,B,298,8.3700,0
2026-01-30,10:47:00,TSLG,S,149,8.7048,0
2026-01-30,10:47:00,TSLG,S,149,8.6263,0
2026-01-30,09:17:00,PLUG,S,1096,2.2750,0
2026-01-30,10:33:00,PLUG,B,548,2.1840,0
2026-01-30,10:33:00,PLUG,B,548,2.1877,0
2026-01-30,09:18:00,BTG,B,479,5.2300,0
2026-01-30,10:02:00,BTG,S,479,5.1100,0
2026-01-30,09:27:00,SOXS,B,1355,1.8450,0
2026-01-30,12:50:00,SOXS,S,677,1.9188,0
2026-01-30,12:50:00,SOXS,S,678,1.9315,0
2026-01-30,10:09:00,BTG,S,491,5.0850,0
2026-01-30,12:46:00,BTG,B,245,4.8816,0
2026-01-30,12:46:00,BTG,B,246,4.8659,0
2026-01-30,10:19:00,DUST,B,463,5.4100,0
2026-01-30,11:47:00,DUST,S,231,5.6264,0
2026-01-30,11:47:00,DUST,S,232,5.5859,0
2026-01-30,10:22:00,CDE,S,115,21.6350,0
2026-01-30,12:33:00,CDE,B,57,20.7696,0
2026-01-30,12:33:00,CDE,B,58,20.2563,0
2026-01-30,10:27:00,VZ,B,57,43.5950,0
2026-01-30,11:47:00,VZ,S,57,43.4300,0
2026-01-30,10:30:00,PSLV,S,83,29.8200,0
2026-01-30,10:51:00,PSLV,B,41,28.6272,0
2026-01-30,10:51:00,PSLV,B,42,28.6882,0
2026-01-30,13:37:00,SOFI,S,110,22.5850,0
2026-01-30,14:55:00,SOFI,B,110,22.6950,0
2026-01-30,13:59:00,BBAI,S,497,5.0300,0
2026-01-30,15:00:00,BBAI,B,497,5.0350,0
2026-01-30,14:10:00,PLUG,S,1182,2.1150,0
2026-01-30,14:16:00,PLUG,B,1182,2.1450,0
2026-01-30,14:28:00,VALE,S,156,15.9900,0
2026-01-30,14:59:00,VALE,B,156,16.0600,0
2026-02-02,08:41:00,IBIT,B,55,44.7400,0
2026-02-02,08:56:00,IBIT,S,55,44.2100,0
2026-02-02,08:41:00,BITO,B,228,10.9300,0
2026-02-02,08:56:00,BITO,S,228,10.8300,0
2026-02-02,08:41:00,ETHA,B,140,17.8750,0
2026-02-02,14:35:00,ETHA,S,140,17.4900,0
2026-02-02,08:41:00,HOOD,S,27,91.9800,0
2026-02-02,15:00:00,HOOD,B,27,89.9400,0
2026-02-02,08:42:00,INTC,B,52,47.6100,0
2026-02-02,13:08:00,INTC,S,26,49.5144,0
2026-02-02,13:08:00,INTC,S,26,49.3639,0
2026-02-02,08:46:00,ZSL,B,996,2.5200,0
2026-02-02,09:03:00,ZSL,S,498,2.6208,0
2026-02-02,09:03:00,ZSL,S,498,2.6464,0
2026-02-02,08:47:00,NVD,B,354,7.0500,0
2026-02-02,09:11:00,NVD,S,354,6.9800,0
2026-02-02,08:57:00,BTCZ,B,499,5.0200,0
2026-02-02,09:23:00,BTCZ,S,499,4.9300,0
2026-02-02,09:10:00,SOXS,S,1315,1.8900,0
2026-02-02,13:35:00,SOXS,B,657,1.8144,0
2026-02-02,13:35:00,SOXS,B,658,1.8289,0
2026-02-02,14:41:00,NVD,B,351,7.1300,0
2026-02-02,15:00:00,NVD,S,351,7.1450,0
2026-02-02,14:55:00,ETHA,S,143,17.4800,0
2026-02-02,14:57:00,ETHA,B,143,17.5500,0
2026-02-03,08:41:00,WULF,S,169,14.7450,0
2026-02-03,08:48:00,WULF,B,169,15.4500,0
2026-02-03,08:41:00,SOXS,B,1351,1.8600,0
2026-02-03,09:03:00,SOXS,S,675,1.9344,0
2026-02-03,09:03:00,SOXS,S,676,1.9614,0
2026-02-03,08:41:00,SLV,B,31,79.8600,0
2026-02-03,11:00:00,SLV,S,31,78.2700,0
2026-02-03,08:41:00,RKT,B,122,20.4600,0
2026-02-03,14:28:00,RKT,S,122,20.0200,0
2026-02-03,08:42:00,ZSL,S,1269,1.9600,0
2026-02-03,11:00:00,ZSL,B,1269,2.0900,0
2026-02-03,08:43:00,ONDS,S,231,10.7900,0
2026-02-03,14:36:00,ONDS,B,231,11.1600,0
2026-02-03,08:43:00,PLTD,B,340,7.3900,0
2026-02-03,15:00:00,PLTD,S,340,7.3300,0
2026-02-03,08:43:00,PLTR,S,15,157.1000,0
2026-02-03,15:00:00,PLTR,B,15,157.8900,0
2026-02-03,08:45:00,SNAP,S,390,6.4100,0
2026-02-03,13:41:00,SNAP,B,195,6.1536,0
2026-02-03,13:41:00,SNAP,B,195,6.0641,0
2026-02-03,08:45:00,INFY,S,139,17.8750,0
2026-02-03,15:00:00,INFY,B,139,17.3300,0
2026-02-03,08:47:00,FUBO,B,1428,1.7250,0
2026-02-03,10:34:00,FUBO,S,714,1.7940,0
2026-02-03,10:34:00,FUBO,S,714,1.8125,0
2026-02-03,08:49:00,OPEN,B,512,4.9100,0
2026-02-03,09:21:00,OPEN,S,256,5.1064,0
2026-02-03,09:21:00,OPEN,S,256,5.0809,0
2026-02-03,08:49:00,NVO,S,42,58.0200,0
2026-02-03,10:56:00,NVO,B,21,55.6992,0
2026-02-03,10:56:00,NVO,B,21,54.1152,0
2026-02-03,08:49:00,VALE,B,148,16.8700,0
2026-02-03,12:17:00,VALE,S,148,16.7200,0
2026-02-03,08:50:00,SAN,B,190,13.1100,0
2026-02-03,08:56:00,SAN,S,190,13.0500,0
2026-02-03,08:57:00,OWL,S,199,12.5050,0
2026-02-03,10:53:00,OWL,B,99,12.0048,0
2026-02-03,10:53:00,OWL,B,100,12.1200,0
2026-02-03,08:57:00,DNN,B,609,4.1050,0
2026-02-03,15:00:00,DNN,S,609,4.0800,0
2026-02-03,09:15:00,NVD,B,331,7.5400,0
2026-02-03,13:56:00,NVD,S,165,7.8416,0
2026-02-03,13:56:00,NVD,S,166,7.7846,0
2026-02-03,09:20:00,SAN,S,192,12.9850,0
2026-02-03,09:42:00,SAN,B,192,13.0050,0
2026-02-03,09:24:00,SOXS,B,1256,1.9900,0
2026-02-03,09:48:00,SOXS,S,1256,1.9450,0
2026-02-03,10:14:00,PYPL,S,59,42.3200,0
2026-02-03,15:00:00,PYPL,B,59,41.5400,0
2026-02-03,13:30:00,OWL,S,212,11.7500,0
2026-02-03,14:00:00,OWL,B,212,11.8250,0
2026-02-03,14:45:00,ONDS,B,222,11.2450,0
2026-02-03,15:00:00,ONDS,S,222,11.3900,0
2026-02-04,08:41:00,SOXL,B,41,59.6600,0
2026-02-04,09:01:00,SOXL,S,41,57.5100,0
2026-02-04,08:41:00,SOXS,S,1231,2.0300,0
2026-02-04,09:01:00,SOXS,B,1231,2.0950,0
2026-02-04,08:41:00,ZSL,B,1250,2.0150,0
2026-02-04,09:36:00,ZSL,S,625,2.0956,0
2026-02-04,09:36:00,ZSL,S,625,2.1448,0
2026-02-04,08:41:00,BSX,S,31,78.3900,0
2026-02-04,09:45:00,BSX,B,15,75.2544,0
2026-02-04,09:45:00,BSX,B,16,75.7839,0
2026-02-04,08:41:00,NU,S,142,17.5800,0
2026-02-04,15:00:00,NU,B,142,17.0000,0
2026-02-04,08:42:00,TSLG,B,310,8.0550,0
2026-02-04,09:01:00,TSLG,S,310,7.8500,0
2026-02-04,08:42:00,UBER,S,33,73.8700,0
2026-02-04,15:00:00,UBER,B,33,73.8750,0
2026-02-04,08:42:00,SMCI,B,72,34.7000,0
2026-02-04,15:00:00,SMCI,S,72,33.7500,0
2026-02-04,08:45:00,PLTD,B,323,7.7700,0
2026-02-04,09:13:00,PLTD,S,161,8.0808,0
2026-02-04,09:13:00,PLTD,S,162,8.0223,0
2026-02-04,08:45:00,MUD,S,639,3.9000,0
2026-02-04,09:14:00,MUD,B,639,3.9800,0
2026-02-04,08:49:00,RIG,B,482,5.1850,0
2026-02-04,15:00:00,RIG,S,482,5.3500,0
2026-02-04,08:51:00,CCC,S,367,6.7950,0
2026-02-04,15:00:00,CCC,B,183,6.5232,0
2026-02-04,15:00:00,CCC,B,184,6.5000,0
2026-02-04,08:52:00,WULF,S,186,13.3700,0
2026-02-04,09:38:00,WULF,B,93,12.8352,0
2026-02-04,09:38:00,WULF,B,93,12.8764,0
2026-02-04,08:54:00,ONDS,S,233,10.6800,0
2026-02-04,09:07:00,ONDS,B,116,10.2528,0
2026-02-04,09:07:00,ONDS,B,117,10.3598,0
2026-02-04,08:54:00,PCG,B,159,15.6450,0
2026-02-04,15:00:00,PCG,S,159,16.2200,0
2026-02-04,09:07:00,SOXL,S,43,57.1500,0
2026-02-04,09:08:00,SOXL,B,43,58.3500,0
2026-02-04,09:07:00,HPE,B,111,22.4700,0
2026-02-04,09:34:00,HPE,S,111,22.3350,0
2026-02-04,09:11:00,ONDS,S,243,10.2500,0
2026-02-04,10:12:00,ONDS,B,121,9.8400,0
2026-02-04,10:12:00,ONDS,B,122,9.9025,0
2026-02-04,09:18:00,PLTD,B,308,8.1000,0
2026-02-04,09:23:00,PLTD,S,308,8.0100,0
2026-02-04,09:30:00,SOXS,B,1173,2.1300,0
2026-02-04,10:12:00,SOXS,S,586,2.2152,0
2026-02-04,10:12:00,SOXS,S,587,2.2137,0
2026-02-04,09:32:00,TSLG,S,321,7.7600,0
2026-02-04,10:59:00,TSLG,B,160,7.4496,0
2026-02-04,10:59:00,TSLG,B,161,7.4176,0
2026-02-04,09:32:00,NVD,B,318,7.8500,0
2026-02-04,11:57:00,NVD,S,159,8.1640,0
2026-02-04,11:57:00,NVD,S,159,8.1715,0
2026-02-04,10:05:00,BBAI,S,545,4.5800,0
2026-02-04,15:00:00,BBAI,B,545,4.5000,0
2026-02-04,10:10:00,ETHA,S,155,16.1200,0
2026-02-04,12:40:00,ETHA,B,155,16.3900,0
2026-02-04,10:19:00,SQQQ,B,35,71.1100,0
2026-02-04,15:00:00,SQQQ,S,35,71.3100,0
2026-02-04,10:36:00,WULF,S,200,12.4900,0
2026-02-04,11:14:00,WULF,B,200,12.7950,0
2026-02-05,08:41:00,SOFI,S,125,19.8500,0
2026-02-05,08:42:00,SOFI,B,125,20.0300,0
2026-02-05,08:41:00,DNN,B,683,3.6600,0
2026-02-05,09:07:00,DNN,S,683,3.5350,0
2026-02-05,08:41:00,WULF,B,183,13.6200,0
2026-02-05,09:13:00,WULF,S,183,12.8200,0
2026-02-05,08:41:00,ZSL,S,909,2.7350,0
2026-02-05,09:27:00,ZSL,B,909,2.8650,0
2026-02-05,08:41:00,SLV,B,36,68.9500,0
2026-02-05,09:43:00,SLV,S,36,66.6000,0
2026-02-05,08:42:00,NIO,S,527,4.7300,0
2026-02-05,10:33:00,NIO,B,527,4.8300,0
2026-02-05,08:43:00,MARA,B,315,7.9400,0
2026-02-05,08:51:00,MARA,S,315,7.7300,0
2026-02-05,08:43:00,NVO,B,55,45.3600,0
2026-02-05,08:51:00,NVO,S,55,44.6700,0
2026-02-05,08:43:00,SNAP,S,448,5.5700,0
2026-02-05,09:25:00,SNAP,B,224,5.3472,0
2026-02-05,09:25:00,SNAP,B,224,5.2407,0
2026-02-05,08:44:00,BMNU,B,1121,2.2500,0
2026-02-05,09:01:00,BMNU,S,1121,2.0750,0
2026-02-05,08:44:00,UVIX,S,398,6.2700,0
2026-02-05,09:07:00,UVIX,B,398,6.6100,0
2026-02-05,08:45:00,TZA,S,392,6.3250,0
2026-02-05,09:11:00,TZA,B,392,6.4500,0
2026-02-05,08:48:00,CCC,S,387,6.4450,0
2026-02-05,10:51:00,CCC,B,193,6.1872,0
2026-02-05,10:51:00,CCC,B,194,6.2444,0
2026-02-05,08:52:00,MSTX,S,1152,2.1300,0
2026-02-05,09:16:00,MSTX,B,576,2.0448,0
2026-02-05,09:16:00,MSTX,B,576,1.9613,0
2026-02-05,08:55:00,MARA,S,323,7.7300,0
2026-02-05,09:16:00,MARA,B,161,7.4208,0
2026-02-05,09:16:00,MARA,B,162,7.3809,0
2026-02-05,08:55:00,ETHA,S,160,15.5800,0
2026-02-05,09:23:00,ETHA,B,80,14.9568,0
2026-02-05,09:23:00,ETHA,B,80,14.8658,0
2026-02-05,08:55:00,IBIT,S,63,39.5500,0
2026-02-05,09:25:00,IBIT,B,31,37.9680,0
2026-02-05,09:25:00,IBIT,B,32,38.2955,0
2026-02-05,08:56:00,BITO,S,258,9.6200,0
2026-02-05,09:39:00,BITO,B,129,9.2352,0
2026-02-05,09:39:00,BITO,B,129,9.3162,0
2026-02-05,09:01:00,PLUG,S,1308,1.9100,0
2026-02-05,15:00:00,PLUG,B,1308,1.8500,0
2026-02-05,09:03:00,OPEN,S,509,4.9050,0
2026-02-05,10:35:00,OPEN,B,509,5.0650,0
2026-02-05,09:13:00,DNN,S,709,3.5150,0
2026-02-05,10:25:00,DNN,B,709,3.5500,0
2026-02-05,09:13:00,ONDS,S,283,8.8150,0
2026-02-05,10:29:00,ONDS,B,283,8.9700,0
2026-02-05,09:14:00,JDST,B,1237,2.0300,0
2026-02-05,15:00:00,JDST,S,1237,2.0850,0
2026-02-05,09:19:00,WULF,S,195,12.7700,0
2026-02-05,09:42:00,WULF,B,195,12.9600,0
2026-02-05,09:22:00,MSTX,S,1288,1.9400,0
2026-02-05,10:17:00,MSTX,B,644,1.8624,0
2026-02-05,10:17:00,MSTX,B,644,1.8720,0
2026-02-05,09:28:00,ETHA,S,169,14.7100,0
2026-02-05,09:50:00,ETHA,B,169,14.9450,0
2026-02-05,09:29:00,IBIT,S,65,37.9000,0
2026-02-05,09:50:00,IBIT,B,65,38.4300,0
2026-02-05,09:48:00,UVIX,B,365,6.8350,0
2026-02-05,10:17:00,UVIX,S,365,6.6000,0
2026-02-05,13:41:00,CPNG,S,146,17.0750,0
2026-02-05,15:00:00,CPNG,B,146,16.7950,0
2026-02-05,14:22:00,BITO,S,282,8.8500,0
2026-02-05,15:00:00,BITO,B,282,8.8900,0
2026-02-05,14:27:00,NVO,S,57,43.2600,0
2026-02-05,14:32:00,NVO,B,57,43.3400,0
2026-02-05,14:42:00,PTON,S,601,4.1550,0
2026-02-05,14:54:00,PTON,B,601,4.2050,0
2026-02-05,14:51:00,TZA,B,371,6.7300,0
2026-02-05,14:56:00,TZA,S,371,6.6950,0
2026-02-06,08:41:00,ONDS,S,292,8.5150,0
2026-02-06,08:52:00,ONDS,B,292,8.9700,0
2026-02-06,08:41:00,STLA,S,353,7.0600,0
2026-02-06,09:07:00,STLA,B,353,7.2000,0
2026-02-06,08:41:00,NVD,S,325,7.6200,0
2026-02-06,09:53:00,NVD,B,162,7.3152,0
2026-02-06,09:53:00,NVD,B,163,7.3162,0
2026-02-06,08:41:00,CPNG,S,145,17.0450,0
2026-02-06,10:11:00,CPNG,B,145,17.4450,0
2026-02-06,08:41:00,AAL,B,168,14.8900,0
2026-02-06,15:00:00,AAL,S,168,15.2300,0
2026-02-06,08:41:00,NVDA,B,14,178.8200,0
2026-02-06,15:00:00,NVDA,S,7,185.9728,0
2026-02-06,15:00:00,NVDA,S,7,185.3300,0
2026-02-06,08:41:00,SQQQ,S,34,72.0900,0
2026-02-06,15:00:00,SQQQ,B,34,70.1000,0
2026-02-06,08:42:00,OWL,B,205,12.1700,0
2026-02-06,15:00:00,OWL,S,205,12.5300,0
2026-02-06,08:43:00,WULF,B,190,13.1200,0
2026-02-06,09:12:00,WULF,S,95,13.6448,0
2026-02-06,09:12:00,WULF,S,95,13.5138,0
2026-02-06,08:43:00,SOFI,B,122,20.5150,0
2026-02-06,15:00:00,SOFI,S,122,20.8600,0
2026-02-06,08:44:00,NVO,B,53,46.5900,0
2026-02-06,15:00:00,NVO,S,53,47.6800,0
2026-02-06,08:44:00,TQQQ,B,50,49.2700,0
2026-02-06,15:00:00,TQQQ,S,50,50.5300,0
2026-02-06,08:45:00,NIO,B,482,5.1850,0
2026-02-06,09:35:00,NIO,S,482,5.0600,0
2026-02-06,08:45:00,MARA,B,335,7.4600,0
2026-02-06,09:54:00,MARA,S,167,7.7584,0
2026-02-06,09:54:00,MARA,S,168,7.7148,0
2026-02-06,08:45:00,BMNU,B,1237,2.0300,0
2026-02-06,11:35:00,BMNU,S,618,2.1112,0
2026-02-06,11:35:00,BMNU,S,619,2.1920,0
2026-02-06,08:46:00,TZA,S,401,6.2200,0
2026-02-06,09:07:00,TZA,B,401,6.2800,0
2026-02-06,09:11:00,RIG,B,491,5.0850,0
2026-02-06,10:17:00,RIG,S,245,5.2884,0
2026-02-06,10:17:00,RIG,S,246,5.2492,0
2026-02-06,09:24:00,COTY,S,939,2.6600,0
2026-02-06,09:34:00,COTY,B,469,2.5536,0
2026-02-06,09:34:00,COTY,B,470,2.5766,0
2026-02-06,09:27:00,DUST,S,480,5.2000,0
2026-02-06,09:39:00,DUST,B,480,5.2800,0
2026-02-06,09:39:00,BITO,B,263,9.4900,0
2026-02-06,11:54:00,BITO,S,131,9.8696,0
2026-02-06,11:54:00,BITO,S,132,9.7901,0
2026-02-06,09:45:00,TSLG,B,329,7.5900,0
2026-02-06,09:53:00,TSLG,S,329,7.5300,0
2026-02-06,09:56:00,PLUG,B,1234,2.0250,0
2026-02-06,15:00:00,PLUG,S,1234,2.0700,0
2026-02-06,10:20:00,ETHA,B,164,15.1650,0
2026-02-06,11:36:00,ETHA,S,82,15.7716,0
2026-02-06,11:36:00,ETHA,S,82,15.6383,0
2026-02-06,10:20:00,ONDS,B,267,9.3550,0
2026-02-06,15:00:00,ONDS,S,133,9.7292,0
2026-02-06,15:00:00,ONDS,S,134,9.6900,0
2026-02-06,10:44:00,IBIT,B,63,39.6050,0
2026-02-06,12:24:00,IBIT,S,63,39.3800,0
2026-02-06,11:01:00,CPNG,B,143,17.4700,0
2026-02-06,15:00:00,CPNG,S,143,17.7000,0
2026-02-06,14:24:00,NVD,S,358,6.9800,0
2026-02-06,14:30:00,NVD,B,358,7.0000,0
2026-02-09,08:41:00,CIFR,B,159,15.6700,0
2026-02-09,09:22:00,CIFR,S,79,16.2968,0
2026-02-09,09:22:00,CIFR,S,80,16.2283,0
2026-02-09,08:41:00,CLF,S,114,11.3900,0
2026-02-09,15:00:00,CLF,B,114,12.3050,0
2026-02-09,08:43:00,MSTX,B,1072,2.3500,0
2026-02-09,09:12:00,MSTX,S,536,2.4440,0
2026-02-09,09:12:00,MSTX,S,536,2.4365,0
2026-02-09,08:43:00,ONDS,B,248,10.1650,0
2026-02-09,09:18:00,ONDS,S,124,10.5716,0
2026-02-09,09:18:00,ONDS,S,124,10.5334,0
2026-02-09,08:44:00,BTG,B,478,5.2250,0
2026-02-09,15:00:00,BTG,S,239,5.4340,0
2026-02-09,15:00:00,BTG,S,239,5.4450,0
2026-02-09,08:44:00,DUST,S,501,4.9550,0
2026-02-09,15:00:00,DUST,B,250,4.7568,0
2026-02-09,15:00:00,DUST,B,251,4.6550,0
2026-02-09,08:45:00,ZSL,S,1046,2.3500,0
2026-02-09,11:09:00,ZSL,B,523,2.2560,0
2026-02-09,11:09:00,ZSL,B,523,2.2435,0
2026-02-09,08:47:00,PLTD,S,308,8.0950,0
2026-02-09,08:55:00,PLTD,B,308,8.1500,0
2026-02-09,08:47:00,BMNU,B,816,2.2500,0
2026-02-09,11:07:00,BMNU,S,408,2.3400,0
2026-02-09,11:07:00,BMNU,S,408,2.3325,0
2026-02-09,09:07:00,WULF,B,155,16.0550,0
2026-02-09,14:30:00,WULF,S,77,16.6972,0
2026-02-09,14:30:00,WULF,S,78,16.6195,0
2026-02-09,09:15:00,MSTX,B,1016,2.4600,0
2026-02-09,09:17:00,MSTX,S,1016,2.4200,0
2026-02-09,09:33:00,KD,B,175,11.2800,0
2026-02-09,13:50:00,KD,S,175,10.1150,0
2026-02-09,09:40:00,JDST,S,1470,1.6600,0
2026-02-09,15:00:00,JDST,B,735,1.5936,0
2026-02-09,15:00:00,JDST,B,735,1.5900,0
2026-02-09,09:49:00,RIG,B,460,5.4250,0
2026-02-09,12:05:00,RIG,S,230,5.6420,0
2026-02-09,12:05:00,RIG,S,230,5.6307,0
2026-02-09,10:03:00,HIMS,B,130,17.9000,0
2026-02-09,12:20:00,HIMS,S,65,18.6160,0
2026-02-09,12:20:00,HIMS,S,65,18.5171,0
2026-02-09,13:26:00,BMNU,B,1026,2.4400,0
2026-02-09,15:00:00,BMNU,S,1026,2.4350,0
2026-02-10,08:41:00,INTC,S,50,49.2950,0
2026-02-10,15:00:00,INTC,B,25,47.3232,0
2026-02-10,15:00:00,INTC,B,25,47.1300,0
2026-02-10,08:46:00,ZSL,B,1082,2.3200,0
2026-02-10,10:07:00,ZSL,S,541,2.4128,0
2026-02-10,10:07:00,ZSL,S,541,2.3918,0
2026-02-10,08:46:00,GTM,B,393,6.4600,0
2026-02-10,13:25:00,GTM,S,196,6.7184,0
2026-02-10,13:25:00,GTM,S,197,6.7704,0
2026-02-10,09:34:00,CCO,S,1057,2.3650,0
2026-02-10,15:00:00,CCO,B,1057,2.3700,0
2026-02-10,09:36:00,BMNU,B,1063,2.3600,0
2026-02-10,12:28:00,BMNU,S,1063,2.2300,0
2026-02-10,10:40:00,ZSL,B,1030,2.4250,0
2026-02-10,10:44:00,ZSL,S,1030,2.4100,0
2026-02-10,12:53:00,MSTX,S,1002,2.4950,0
2026-02-10,15:00:00,MSTX,B,1002,2.4650,0
2026-02-10,13:05:00,BMNU,S,1146,2.1800,0
2026-02-10,13:36:00,BMNU,B,1146,2.2200,0
2026-02-11,08:41:00,U,S,120,20.2650,0
2026-02-11,08:55:00,U,B,60,19.4544,0
2026-02-11,08:55:00,U,B,60,19.6376,0
2026-02-11,08:41:00,RIG,B,437,5.7100,0
2026-02-11,09:13:00,RIG,S,437,5.6100,0
2026-02-11,08:41:00,ZSL,B,1138,2.2050,0
2026-02-11,15:00:00,ZSL,S,1138,2.1550,0
2026-02-11,08:41:00,AVTR,B,260,9.7400,0
2026-02-11,15:00:00,AVTR,S,260,9.6350,0
2026-02-11,08:42:00,SOXS,S,1474,1.6950,0
2026-02-11,09:02:00,SOXS,B,1474,1.7200,0
2026-02-11,08:42:00,DUST,B,551,4.6150,0
2026-02-11,15:00:00,DUST,S,551,4.3800,0
2026-02-11,08:46:00,SHOP,S,20,122.3600,0
2026-02-11,11:15:00,SHOP,B,10,117.4656,0
2026-02-11,11:15:00,SHOP,B,10,111.9675,0
2026-02-11,08:51:00,RKT,S,129,19.2900,0
2026-02-11,12:38:00,RKT,B,64,18.5184,0
2026-02-11,12:38:00,RKT,B,65,18.4479,0
2026-02-11,08:52:00,COMP,S,203,12.2600,0
2026-02-11,09:28:00,COMP,B,101,11.7696,0
2026-02-11,09:28:00,COMP,B,102,11.6776,0
2026-02-11,08:57:00,MSTX,S,1075,2.3100,0
2026-02-11,09:14:00,MSTX,B,537,2.2176,0
2026-02-11,09:14:00,MSTX,B,538,2.2131,0
2026-02-11,08:59:00,BMNU,S,1225,2.0000,0
2026-02-11,09:23:00,BMNU,B,612,1.9200,0
2026-02-11,09:23:00,BMNU,B,613,1.9300,0
2026-02-11,09:06:00,U,S,129,19.3200,0
2026-02-11,09:44:00,U,B,129,19.7700,0
2026-02-11,09:17:00,LYFT,S,175,14.2150,0
2026-02-11,15:00:00,LYFT,B,175,14.0000,0
2026-02-11,09:22:00,JDST,B,1572,1.5900,0
2026-02-11,15:00:00,JDST,S,1572,1.5000,0
2026-02-11,09:42:00,COMP,S,216,11.5550,0
2026-02-11,10:59:00,COMP,B,216,11.7100,0
2026-02-11,10:02:00,MAT,B,155,16.1300,0
2026-02-11,15:00:00,MAT,S,155,15.8050,0
2026-02-12,08:42:00,SOXS,S,1533,1.6300,0
2026-02-12,08:45:00,SOXS,B,1533,1.6500,0
2026-02-12,08:42:00,COMP,S,224,11.0750,0
2026-02-12,09:39:00,COMP,B,112,10.6320,0
2026-02-12,09:39:00,COMP,B,112,9.9507,0
2026-02-12,08:42:00,CSCO,S,31,78.7450,0
2026-02-12,11:50:00,CSCO,B,15,75.5952,0
2026-02-12,11:50:00,CSCO,B,16,75.8725,0
2026-02-12,08:43:00,BBAI,S,584,4.2750,0
2026-02-12,10:43:00,BBAI,B,292,4.1040,0
2026-02-12,10:43:00,BBAI,B,292,4.0377,0
2026-02-12,08:44:00,SOFI,S,123,20.2750,0
2026-02-12,10:36:00,SOFI,B,61,19.4640,0
2026-02-12,10:36:00,SOFI,B,62,19.3877,0
2026-02-12,08:45:00,UVIX,B,452,5.5300,0
2026-02-12,10:05:00,UVIX,S,226,5.7512,0
2026-02-12,10:05:00,UVIX,S,226,5.9347,0
2026-02-12,08:45:00,TQQQ,S,48,51.5600,0
2026-02-12,10:36:00,TQQQ,B,24,49.4976,0
2026-02-12,10:36:00,TQQQ,B,24,49.0156,0
2026-02-12,08:45:00,PLUG,S,1305,1.9150,0
2026-02-12,14:59:00,PLUG,B,652,1.8384,0
2026-02-12,14:59:00,PLUG,B,653,1.8292,0
2026-02-12,08:48:00,CLF,S,217,11.4900,0
2026-02-12,10:38:00,CLF,B,108,11.0304,0
2026-02-12,10:38:00,CLF,B,109,10.8349,0
2026-02-12,08:48:00,BTG,S,452,5.4900,0
2026-02-12,10:43:00,BTG,B,226,5.2704,0
2026-02-12,10:43:00,BTG,B,226,5.2699,0
2026-02-12,08:50:00,TZA,B,420,5.9700,0
2026-02-12,10:37:00,TZA,S,210,6.2088,0
2026-02-12,10:37:00,TZA,S,210,6.3103,0
2026-02-12,08:54:00,ICLR,B,15,79.4900,0
2026-02-12,09:57:00,ICLR,S,7,82.6696,0
2026-02-12,09:57:00,ICLR,S,8,84.6111,0
2026-02-12,08:54:00,HPE,S,110,22.5300,0
2026-02-12,15:00:00,HPE,B,110,22.2200,0
2026-02-12,08:56:00,GDX,S,23,104.2800,0
2026-02-12,09:30:00,GDX,B,23,105.4400,0
2026-02-12,08:56:00,ZSL,B,1118,2.2450,0
2026-02-12,10:10:00,ZSL,S,559,2.3348,0
2026-02-12,10:10:00,ZSL,S,559,2.3175,0
2026-02-12,08:59:00,SOXS,B,1492,1.6800,0
2026-02-12,09:06:00,SOXS,S,1492,1.6450,0
2026-02-12,09:40:00,INFY,S,167,14.9100,0
2026-02-12,13:21:00,INFY,B,83,14.3136,0
2026-02-12,13:21:00,INFY,B,84,14.4191,0
2026-02-12,10:27:00,UVIX,B,401,6.2300,0
2026-02-12,10:35:00,UVIX,S,401,6.1000,0
2026-02-12,14:23:00,BTG,S,488,5.1200,0
2026-02-12,15:00:00,BTG,B,488,5.0100,0
2026-02-12,14:46:00,ZSL,B,938,2.6650,0
2026-02-12,15:00:00,ZSL,S,938,2.6650,0
2026-02-13,08:41:00,IBIT,S,65,38.0400,0
2026-02-13,08:45:00,IBIT,B,65,38.3200,0
2026-02-13,08:41:00,BITO,S,268,9.2700,0
2026-02-13,08:45:00,BITO,B,268,9.3400,0
2026-02-13,08:41:00,RIVN,S,147,16.8700,0
